Station,Data_Type,Date,Value
GHCND:USW00094789,CLDD,2015-05-01T00:00:00,58
GHCND:USW00094789,DP01,2015-05-01T00:00:00,4
GHCND:USW00094789,DP10,2015-05-01T00:00:00,1
GHCND:USW00094789,DP1X,2015-05-01T00:00:00,0
GHCND:USW00094789,DSND,2015-05-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-05-01T00:00:00,0
GHCND:USW00094789,DT00,2015-05-01T00:00:00,0
GHCND:USW00094789,DT32,2015-05-01T00:00:00,0
GHCND:USW00094789,DX32,2015-05-01T00:00:00,0
GHCND:USW00094789,DX70,2015-05-01T00:00:00,23
GHCND:USW00094789,DX90,2015-05-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-05-01T00:00:00,12
GHCND:USW00094789,DYHF,2015-05-01T00:00:00,8
GHCND:USW00094789,DYNT,2015-05-01T00:00:00,20150502
GHCND:USW00094789,DYSD,2015-05-01T00:00:00,20150531
GHCND:USW00094789,DYSN,2015-05-01T00:00:00,20150531
GHCND:USW00094789,ADPT,2015-06-01T00:00:00,14.93
GHCND:USW00094789,ASLP,2015-06-01T00:00:00,1015.1
GHCND:USW00094789,ASTP,2015-06-01T00:00:00,1014.3
GHCND:USW00094789,AWBT,2015-06-01T00:00:00,17.49
GHCND:USW00094789,AWND,2015-06-01T00:00:00,10.3
GHCND:USW00094789,CDSD,2015-06-01T00:00:00,276
GHCND:USW00094789,CLDD,2015-06-01T00:00:00,218
GHCND:USW00094789,DP01,2015-06-01T00:00:00,12
GHCND:USW00094789,DP10,2015-06-01T00:00:00,9
GHCND:USW00094789,DP1X,2015-06-01T00:00:00,2
GHCND:USW00094789,DSND,2015-06-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-06-01T00:00:00,0
GHCND:USW00094789,DT00,2015-06-01T00:00:00,0
GHCND:USW00094789,DT32,2015-06-01T00:00:00,0
GHCND:USW00094789,DX32,2015-06-01T00:00:00,0
GHCND:USW00094789,DX70,2015-06-01T00:00:00,25
GHCND:USW00094789,DX90,2015-06-01T00:00:00,1
GHCND:USW00094789,DYFG,2015-06-01T00:00:00,10
GHCND:USW00094789,DYNT,2015-06-01T00:00:00,20150602
GHCND:USW00094789,DYSD,2015-06-01T00:00:00,20150630
GHCND:USW00094789,DYSN,2015-06-01T00:00:00,20150630
GHCND:USW00094789,DYTS,2015-06-01T00:00:00,2
GHCND:USW00094789,ADPT,2015-07-01T00:00:00,17.44
GHCND:USW00094789,ASLP,2015-07-01T00:00:00,1013.2
GHCND:USW00094789,ASTP,2015-07-01T00:00:00,1012.3
GHCND:USW00094789,AWBT,2015-07-01T00:00:00,20.43
GHCND:USW00094789,AWND,2015-07-01T00:00:00,9.4
GHCND:USW00094789,CDSD,2015-07-01T00:00:00,691
GHCND:USW00094789,CLDD,2015-07-01T00:00:00,415
GHCND:USW00094789,DP01,2015-07-01T00:00:00,9
GHCND:USW00094789,DP10,2015-07-01T00:00:00,5
GHCND:USW00094789,DP1X,2015-07-01T00:00:00,0
GHCND:USW00094789,DSND,2015-07-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-07-01T00:00:00,0
GHCND:USW00094789,DT00,2015-07-01T00:00:00,0
GHCND:USW00094789,DT32,2015-07-01T00:00:00,0
GHCND:USW00094789,DX32,2015-07-01T00:00:00,0
GHCND:USW00094789,DX70,2015-07-01T00:00:00,31
GHCND:USW00094789,DX90,2015-07-01T00:00:00,3
GHCND:USW00094789,DYFG,2015-07-01T00:00:00,8
GHCND:USW00094789,DYHF,2015-07-01T00:00:00,1
GHCND:USW00094789,DYNT,2015-07-01T00:00:00,20150703
GHCND:USW00094789,DYSD,2015-07-01T00:00:00,20150731
GHCND:USW00094789,DYSN,2015-07-01T00:00:00,20150731
GHCND:USW00094789,ADPT,2015-08-01T00:00:00,16.7
GHCND:USW00094789,ASLP,2015-08-01T00:00:00,1015.5
GHCND:USW00094789,ASTP,2015-08-01T00:00:00,1014.6
GHCND:USW00094789,AWBT,2015-08-01T00:00:00,20
GHCND:USW00094789,AWND,2015-08-01T00:00:00,9.6
GHCND:USW00094789,CDSD,2015-08-01T00:00:00,1109
GHCND:USW00094789,CLDD,2015-08-01T00:00:00,419
GHCND:USW00094789,DP01,2015-08-01T00:00:00,4
GHCND:USW00094789,DP10,2015-08-01T00:00:00,2
GHCND:USW00094789,DP1X,2015-08-01T00:00:00,2
GHCND:USW00094789,DSND,2015-08-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-08-01T00:00:00,0
GHCND:USW00094789,DT00,2015-08-01T00:00:00,0
GHCND:USW00094789,DT32,2015-08-01T00:00:00,0
GHCND:USW00094789,DX32,2015-08-01T00:00:00,0
GHCND:USW00094789,DX70,2015-08-01T00:00:00,31
GHCND:USW00094789,DX90,2015-08-01T00:00:00,6
GHCND:USW00094789,DYFG,2015-08-01T00:00:00,2
GHCND:USW00094789,DYNT,2015-08-01T00:00:00,20150828
GHCND:USW00094789,DYSD,2015-08-01T00:00:00,20150831
GHCND:USW00094789,DYSN,2015-08-01T00:00:00,20150831
GHCND:USW00094789,DYTS,2015-08-01T00:00:00,3
GHCND:USW00094789,ADPT,2015-09-01T00:00:00,15.86
GHCND:USW00094789,ASLP,2015-09-01T00:00:00,1018.6
GHCND:USW00094789,ASTP,2015-09-01T00:00:00,1017.8
GHCND:USW00094789,AWBT,2015-09-01T00:00:00,18.54
GHCND:USW00094789,AWND,2015-09-01T00:00:00,9.2
GHCND:USW00094789,CDSD,2015-09-01T00:00:00,1350
GHCND:USW00094789,CLDD,2015-09-01T00:00:00,241
GHCND:USW00094789,DP01,2015-09-01T00:00:00,8
GHCND:USW00094789,DP10,2015-09-01T00:00:00,4
GHCND:USW00094789,DP1X,2015-09-01T00:00:00,1
GHCND:USW00094789,DSND,2015-09-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-09-01T00:00:00,0
GHCND:USW00094789,DT00,2015-09-01T00:00:00,0
GHCND:USW00094789,DT32,2015-09-01T00:00:00,0
GHCND:USW00094789,DX32,2015-09-01T00:00:00,0
GHCND:USW00094789,DX70,2015-09-01T00:00:00,30
GHCND:USW00094789,DX90,2015-09-01T00:00:00,2
GHCND:USW00094789,DYFG,2015-09-01T00:00:00,9
GHCND:USW00094789,DYHF,2015-09-01T00:00:00,1
GHCND:USW00094789,DYNT,2015-09-01T00:00:00,20150927
GHCND:USW00094789,DYSD,2015-09-01T00:00:00,20150930
GHCND:USW00094789,DYSN,2015-09-01T00:00:00,20150930
GHCND:USW00094789,ADPT,2015-10-01T00:00:00,6.39
GHCND:USW00094789,ASLP,2015-10-01T00:00:00,1019.4
GHCND:USW00094789,ASTP,2015-10-01T00:00:00,1018.5
GHCND:USW00094789,AWBT,2015-10-01T00:00:00,10.41
GHCND:USW00094789,AWND,2015-10-01T00:00:00,11.6
GHCND:USW00094789,CDSD,2015-10-01T00:00:00,1356
GHCND:USW00094789,CLDD,2015-10-01T00:00:00,6
GHCND:USW00094789,DP01,2015-10-01T00:00:00,7
GHCND:USW00094789,DP10,2015-10-01T00:00:00,4
GHCND:USW00094789,DP1X,2015-10-01T00:00:00,2
GHCND:USW00094789,DSND,2015-10-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-10-01T00:00:00,0
GHCND:USW00094789,DT00,2015-10-01T00:00:00,0
GHCND:USW00094789,DT32,2015-10-01T00:00:00,0
GHCND:USW00094789,DX32,2015-10-01T00:00:00,0
GHCND:USW00094789,DX70,2015-10-01T00:00:00,12
GHCND:USW00094789,DX90,2015-10-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-10-01T00:00:00,5
GHCND:USW00094789,DYNT,2015-10-01T00:00:00,20151019
GHCND:USW00094789,DYSD,2015-10-01T00:00:00,20151031
GHCND:USW00094789,DYSN,2015-10-01T00:00:00,20151031
GHCND:USW00094789,DYTS,2015-10-01T00:00:00,1
GHCND:USW00094789,ADPT,2015-11-01T00:00:00,4.13
GHCND:USW00094789,ASLP,2015-11-01T00:00:00,1022.7
GHCND:USW00094789,ASTP,2015-11-01T00:00:00,1021.8
GHCND:USW00094789,AWBT,2015-11-01T00:00:00,8.26
GHCND:USW00094789,AWND,2015-11-01T00:00:00,10.1
GHCND:USW00094789,CDSD,2015-11-01T00:00:00,1360
GHCND:USW00094789,CLDD,2015-11-01T00:00:00,4
GHCND:USW00094789,DP01,2015-11-01T00:00:00,6
GHCND:USW00094789,DP10,2015-11-01T00:00:00,2
GHCND:USW00094789,DP1X,2015-11-01T00:00:00,0
GHCND:USW00094789,DSND,2015-11-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-11-01T00:00:00,0
GHCND:USW00094789,DT00,2015-11-01T00:00:00,0
GHCND:USW00094789,DT32,2015-11-01T00:00:00,2
GHCND:USW00094789,DX32,2015-11-01T00:00:00,0
GHCND:USW00094789,DX70,2015-11-01T00:00:00,3
GHCND:USW00094789,DX90,2015-11-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-11-01T00:00:00,11
GHCND:USW00094789,DYHF,2015-11-01T00:00:00,2
GHCND:USW00094789,DYNT,2015-11-01T00:00:00,20151124
GHCND:USW00094789,DYSD,2015-11-01T00:00:00,20151130
GHCND:USW00094789,DYSN,2015-11-01T00:00:00,20151130
GHCND:USW00094789,ADPT,2015-12-01T00:00:00,5.05
GHCND:USW00094789,ASLP,2015-12-01T00:00:00,1019.6
GHCND:USW00094789,ASTP,2015-12-01T00:00:00,1018.7
GHCND:USW00094789,AWBT,2015-12-01T00:00:00,7.92
GHCND:USW00094789,AWND,2015-12-01T00:00:00,9.8
GHCND:USW00094789,CDSD,2015-12-01T00:00:00,1360
GHCND:USW00094789,CLDD,2015-12-01T00:00:00,0
GHCND:USW00094789,DP01,2015-12-01T00:00:00,17
GHCND:USW00094789,DP10,2015-12-01T00:00:00,9
GHCND:USW00094789,DP1X,2015-12-01T00:00:00,2
GHCND:USW00094789,DSND,2015-12-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-12-01T00:00:00,0
GHCND:USW00094789,DT00,2015-12-01T00:00:00,0
GHCND:USW00094789,DT32,2015-12-01T00:00:00,0
GHCND:USW00094789,DX32,2015-12-01T00:00:00,0
GHCND:USW00094789,DX70,2015-12-01T00:00:00,1
GHCND:USW00094789,DX90,2015-12-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-12-01T00:00:00,20
GHCND:USW00094789,DYHF,2015-12-01T00:00:00,9
GHCND:USW00094789,DYNT,2015-12-01T00:00:00,20151229
GHCND:USW00094789,DYSD,2015-12-01T00:00:00,20151231
GHCND:USW00094789,DYSN,2015-12-01T00:00:00,20151228
GHCND:USW00094789,ADPT,2016-01-01T00:00:00,-6.86
GHCND:USW00094789,ASLP,2016-01-01T00:00:00,1016.1
GHCND:USW00094789,ASTP,2016-01-01T00:00:00,1015.2
GHCND:USW00094789,AWBT,2016-01-01T00:00:00,-1.01
GHCND:USW00094789,AWND,2016-01-01T00:00:00,13
GHCND:USW00094789,CDSD,2016-01-01T00:00:00,0
GHCND:USW00094789,CLDD,2016-01-01T00:00:00,0
GHCND:USW00094789,DP01,2016-01-01T00:00:00,6
GHCND:USW00094789,DP10,2016-01-01T00:00:00,3
GHCND:USW00094789,DP1X,2016-01-01T00:00:00,2
GHCND:USW00094789,DSND,2016-01-01T00:00:00,10
GHCND:USW00094789,DSNW,2016-01-01T00:00:00,1
GHCND:USW00094789,DT00,2016-01-01T00:00:00,0
GHCND:USW00094789,DT32,2016-01-01T00:00:00,23
GHCND:USW00094789,DX32,2016-01-01T00:00:00,5
GHCND:USW00094789,DX70,2016-01-01T00:00:00,0
GHCND:USW00094789,DX90,2016-01-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-01-01T00:00:00,4
GHCND:USW00094789,DYHF,2016-01-01T00:00:00,2
GHCND:USW00094789,DYNT,2016-01-01T00:00:00,20160105
GHCND:USW00094789,DYSD,2016-01-01T00:00:00,20160124
GHCND:USW00094789,DYSN,2016-01-01T00:00:00,20160123
GHCND:USW00094789,ADPT,2016-02-01T00:00:00,-4.56
GHCND:USW00094789,ASLP,2016-02-01T00:00:00,1016.7
GHCND:USW00094789,ASTP,2016-02-01T00:00:00,1015.8
GHCND:USW00094789,AWBT,2016-02-01T00:00:00,0.5
GHCND:USW00094789,AWND,2016-02-01T00:00:00,13.6
GHCND:USW00094789,CDSD,2016-02-01T00:00:00,0
GHCND:USW00094789,CLDD,2016-02-01T00:00:00,0
GHCND:USW00094789,DP01,2016-02-01T00:00:00,12
GHCND:USW00094789,DP10,2016-02-01T00:00:00,7
GHCND:USW00094789,DP1X,2016-02-01T00:00:00,1
GHCND:USW00094789,DSND,2016-02-01T00:00:00,7
GHCND:USW00094789,DSNW,2016-02-01T00:00:00,3
GHCND:USW00094789,DT00,2016-02-01T00:00:00,0
GHCND:USW00094789,DT32,2016-02-01T00:00:00,15
GHCND:USW00094789,DX32,2016-02-01T00:00:00,4
GHCND:USW00094789,DX70,2016-02-01T00:00:00,0
GHCND:USW00094789,DX90,2016-02-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-02-01T00:00:00,10
GHCND:USW00094789,DYHF,2016-02-01T00:00:00,4
GHCND:USW00094789,DYNT,2016-02-01T00:00:00,20160214
GHCND:USW00094789,DYSD,2016-02-01T00:00:00,20160206
GHCND:USW00094789,DYSN,2016-02-01T00:00:00,20160205
GHCND:USW00094789,ADPT,2016-03-01T00:00:00,-0.07
GHCND:USW00094789,ASLP,2016-03-01T00:00:00,1017.2
GHCND:USW00094789,ASTP,2016-03-01T00:00:00,1016.4
GHCND:USW00094789,AWBT,2016-03-01T00:00:00,4.91
GHCND:USW00094789,AWND,2016-03-01T00:00:00,12.1
GHCND:USW00094789,CDSD,2016-03-01T00:00:00,0
GHCND:USW00094789,CLDD,2016-03-01T00:00:00,0
GHCND:USW00094789,DP01,2016-03-01T00:00:00,8
GHCND:USW00094789,DP10,2016-03-01T00:00:00,4
GHCND:USW00094789,DP1X,2016-03-01T00:00:00,0
GHCND:USW00094789,DSND,2016-03-01T00:00:00,2
GHCND:USW00094789,DSNW,2016-03-01T00:00:00,1
GHCND:USW00094789,DT00,2016-03-01T00:00:00,0
GHCND:USW00094789,DT32,2016-03-01T00:00:00,5
GHCND:USW00094789,DX32,2016-03-01T00:00:00,0
GHCND:USW00094789,DX70,2016-03-01T00:00:00,2
GHCND:USW00094789,DX90,2016-03-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-03-01T00:00:00,12
GHCND:USW00094789,DYNT,2016-03-01T00:00:00,20160303
GHCND:USW00094789,DYSD,2016-03-01T00:00:00,20160321
GHCND:USW00094789,DYSN,2016-03-01T00:00:00,20160304
GHCND:USW00094789,DYTS,2016-03-01T00:00:00,1
GHCND:USW00094789,ADPT,2016-04-01T00:00:00,1.19
GHCND:USW00094789,ASLP,2016-04-01T00:00:00,1017.2
GHCND:USW00094789,ASTP,2016-04-01T00:00:00,1016.3
GHCND:USW00094789,AWBT,2016-04-01T00:00:00,6.43
GHCND:USW00094789,AWND,2016-04-01T00:00:00,12.1
GHCND:USW00094789,CDSD,2016-04-01T00:00:00,0
GHCND:USW00094789,CLDD,2016-04-01T00:00:00,0
GHCND:USW00094789,DP01,2016-04-01T00:00:00,11
GHCND:USW00094789,DP10,2016-04-01T00:00:00,5
GHCND:USW00094789,DP1X,2016-04-01T00:00:00,0
GHCND:USW00094789,DSND,2016-04-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-04-01T00:00:00,0
GHCND:USW00094789,DT00,2016-04-01T00:00:00,0
GHCND:USW00094789,DT32,2016-04-01T00:00:00,4
GHCND:USW00094789,DX32,2016-04-01T00:00:00,0
GHCND:USW00094789,DX70,2016-04-01T00:00:00,4
GHCND:USW00094789,DX90,2016-04-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-04-01T00:00:00,10
GHCND:USW00094789,DYHF,2016-04-01T00:00:00,1
GHCND:USW00094789,DYNT,2016-04-01T00:00:00,20160405
GHCND:USW00094789,DYSD,2016-04-01T00:00:00,20160430
GHCND:USW00094789,DYSN,2016-04-01T00:00:00,20160409
GHCND:USW00094789,ADPT,2016-05-01T00:00:00,9.01
GHCND:USW00094789,ASLP,2016-05-01T00:00:00,1015.3
GHCND:USW00094789,ASTP,2016-05-01T00:00:00,1014.4
GHCND:USW00094789,AWBT,2016-05-01T00:00:00,12.17
GHCND:USW00094789,AWND,2016-05-01T00:00:00,9.6
GHCND:USW00094789,CDSD,2016-05-01T00:00:00,49
GHCND:USW00094789,CLDD,2016-05-01T00:00:00,49
GHCND:USW00094789,DP01,2016-05-01T00:00:00,13
GHCND:USW00094789,DP10,2016-05-01T00:00:00,8
GHCND:USW00094789,DP1X,2016-05-01T00:00:00,1
GHCND:USW00094789,DSND,2016-05-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-05-01T00:00:00,0
GHCND:USW00094789,DT00,2016-05-01T00:00:00,0
GHCND:USW00094789,DT32,2016-05-01T00:00:00,0
GHCND:USW00094789,DX32,2016-05-01T00:00:00,0
GHCND:USW00094789,DX70,2016-05-01T00:00:00,15
GHCND:USW00094789,DX90,2016-05-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-05-01T00:00:00,15
GHCND:USW00094789,DYHF,2016-05-01T00:00:00,2
GHCND:USW00094789,DYNT,2016-05-01T00:00:00,20160516
GHCND:USW00094789,DYSD,2016-05-01T00:00:00,20160531
GHCND:USW00094789,DYSN,2016-05-01T00:00:00,20160531
GHCND:USW00094789,ADPT,2016-06-01T00:00:00,13.02
GHCND:USW00094789,ASLP,2016-06-01T00:00:00,1013.8
GHCND:USW00094789,ASTP,2016-06-01T00:00:00,1012.9
GHCND:USW00094789,AWBT,2016-06-01T00:00:00,16.93
GHCND:USW00094789,AWND,2016-06-01T00:00:00,10.7
GHCND:USW00094789,CDSD,2016-06-01T00:00:00,259
GHCND:USW00094789,CLDD,2016-06-01T00:00:00,210
GHCND:USW00094789,DP01,2016-06-01T00:00:00,6
GHCND:USW00094789,DP10,2016-06-01T00:00:00,3
GHCND:USW00094789,DP1X,2016-06-01T00:00:00,0
GHCND:USW00094789,DSND,2016-06-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-06-01T00:00:00,0
GHCND:USW00094789,DT00,2016-06-01T00:00:00,0
GHCND:USW00094789,DT32,2016-06-01T00:00:00,0
GHCND:USW00094789,DX32,2016-06-01T00:00:00,0
GHCND:USW00094789,DX70,2016-06-01T00:00:00,29
GHCND:USW00094789,DX90,2016-06-01T00:00:00,1
GHCND:USW00094789,DYFG,2016-06-01T00:00:00,9
GHCND:USW00094789,DYHF,2016-06-01T00:00:00,3
GHCND:USW00094789,DYNT,2016-06-01T00:00:00,20160608
GHCND:USW00094789,DYSD,2016-06-01T00:00:00,20160630
GHCND:USW00094789,DYSN,2016-06-01T00:00:00,20160630
GHCND:USW00094789,ADPT,2016-07-01T00:00:00,18.7
GHCND:USW00094789,ASLP,2016-07-01T00:00:00,1014.6
GHCND:USW00094789,ASTP,2016-07-01T00:00:00,1013.7
GHCND:USW00094789,AWBT,2016-07-01T00:00:00,21.2
GHCND:USW00094789,AWND,2016-07-01T00:00:00,10.5
GHCND:USW00094789,CDSD,2016-07-01T00:00:00,679
GHCND:USW00094789,CLDD,2016-07-01T00:00:00,420
GHCND:USW00094789,DP01,2016-07-01T00:00:00,13
GHCND:USW00094789,DP10,2016-07-01T00:00:00,10
GHCND:USW00094789,DP1X,2016-07-01T00:00:00,1
GHCND:USW00094789,DSND,2016-07-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-07-01T00:00:00,0
GHCND:USW00094789,DT00,2016-07-01T00:00:00,0
GHCND:USW00094789,DT32,2016-07-01T00:00:00,0
GHCND:USW00094789,DX32,2016-07-01T00:00:00,0
GHCND:USW00094789,DX70,2016-07-01T00:00:00,31
GHCND:USW00094789,DX90,2016-07-01T00:00:00,7
GHCND:USW00094789,DYFG,2016-07-01T00:00:00,14
GHCND:USW00094789,DYNT,2016-07-01T00:00:00,20160712
GHCND:USW00094789,DYSD,2016-07-01T00:00:00,20160731
GHCND:USW00094789,DYSN,2016-07-01T00:00:00,20160731
GHCND:USW00094789,DYTS,2016-07-01T00:00:00,7
GHCND:USW00094789,ADPT,2016-08-01T00:00:00,19.72
GHCND:USW00094789,ASLP,2016-08-01T00:00:00,1017.4
GHCND:USW00094789,ASTP,2016-08-01T00:00:00,1016.6
GHCND:USW00094789,AWBT,2016-08-01T00:00:00,21.94
GHCND:USW00094789,AWND,2016-08-01T00:00:00,9.8
GHCND:USW00094789,CDSD,2016-08-01T00:00:00,1111
GHCND:USW00094789,CLDD,2016-08-01T00:00:00,431
GHCND:USW00094789,DP01,2016-08-01T00:00:00,9
GHCND:USW00094789,DP10,2016-08-01T00:00:00,2
GHCND:USW00094789,DP1X,2016-08-01T00:00:00,0
GHCND:USW00094789,DSND,2016-08-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-08-01T00:00:00,0
GHCND:USW00094789,DT00,2016-08-01T00:00:00,0
GHCND:USW00094789,DT32,2016-08-01T00:00:00,0
GHCND:USW00094789,DX32,2016-08-01T00:00:00,0
GHCND:USW00094789,DX70,2016-08-01T00:00:00,31
GHCND:USW00094789,DX90,2016-08-01T00:00:00,6
GHCND:USW00094789,DYNT,2016-08-01T00:00:00,20160823
GHCND:USW00094789,DYSD,2016-08-01T00:00:00,20160831
GHCND:USW00094789,DYSN,2016-08-01T00:00:00,20160831
GHCND:USW00094789,DYTS,2016-08-01T00:00:00,4
GHCND:USW00094789,DYXP,2016-08-01T00:00:00,20160821
GHCND:USW00094789,ADPT,2016-09-01T00:00:00,15.15
GHCND:USW00094789,ASLP,2016-09-01T00:00:00,1019.2
GHCND:USW00094789,ASTP,2016-09-01T00:00:00,1018.3
GHCND:USW00094789,AWBT,2016-09-01T00:00:00,17.82
GHCND:USW00094789,AWND,2016-09-01T00:00:00,10.5
GHCND:USW00094789,CDSD,2016-09-01T00:00:00,1309
GHCND:USW00094789,CLDD,2016-09-01T00:00:00,198
GHCND:USW00094789,DP01,2016-09-01T00:00:00,9
GHCND:USW00094789,DP10,2016-09-01T00:00:00,7
GHCND:USW00094789,DP1X,2016-09-01T00:00:00,0
GHCND:USW00094789,DSND,2016-09-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-09-01T00:00:00,0
GHCND:USW00094789,DT00,2016-09-01T00:00:00,0
GHCND:USW00094789,DT32,2016-09-01T00:00:00,0
GHCND:USW00094789,DX32,2016-09-01T00:00:00,0
GHCND:USW00094789,DX70,2016-09-01T00:00:00,28
GHCND:USW00094789,DX90,2016-09-01T00:00:00,1
GHCND:USW00094789,DYFG,2016-09-01T00:00:00,10
GHCND:USW00094789,DYHF,2016-09-01T00:00:00,1
GHCND:USW00094789,DYNT,2016-09-01T00:00:00,20160926
GHCND:USW00094789,DYSD,2016-09-01T00:00:00,20160930
GHCND:USW00094789,DYSN,2016-09-01T00:00:00,20160930
GHCND:USW00094789,ADPT,2016-10-01T00:00:00,8.55
GHCND:USW00094789,ASLP,2016-10-01T00:00:00,1019.7
GHCND:USW00094789,ASTP,2016-10-01T00:00:00,1018.8
GHCND:USW00094789,AWBT,2016-10-01T00:00:00,11.68
GHCND:USW00094789,AWND,2016-10-01T00:00:00,10.5
GHCND:USW00094789,CDSD,2016-10-01T00:00:00,1327
GHCND:USW00094789,CLDD,2016-10-01T00:00:00,18
GHCND:USW00094789,DP01,2016-10-01T00:00:00,8
GHCND:USW00094789,DP10,2016-10-01T00:00:00,6
GHCND:USW00094789,DP1X,2016-10-01T00:00:00,0
GHCND:USW00094789,DSND,2016-10-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-10-01T00:00:00,0
GHCND:USW00094789,DT00,2016-10-01T00:00:00,0
GHCND:USW00094789,DT32,2016-10-01T00:00:00,0
GHCND:USW00094789,DX32,2016-10-01T00:00:00,0
GHCND:USW00094789,DX70,2016-10-01T00:00:00,12
GHCND:USW00094789,DX90,2016-10-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-10-01T00:00:00,14
GHCND:USW00094789,DYHF,2016-10-01T00:00:00,2
GHCND:USW00094789,DYNT,2016-10-01T00:00:00,20161029
GHCND:USW00094789,DYSD,2016-10-01T00:00:00,20161031
GHCND:USW00094789,DYSN,2016-10-01T00:00:00,20161031
GHCND:USW00094789,ADPT,2016-11-01T00:00:00,1.67
GHCND:USW00094789,ASLP,2016-11-01T00:00:00,1017.7
GHCND:USW00094789,ASTP,2016-11-01T00:00:00,1016.8
GHCND:USW00094789,AWBT,2016-11-01T00:00:00,6.51
GHCND:USW00094789,AWND,2016-11-01T00:00:00,12.1
GHCND:USW00094789,CDSD,2016-11-01T00:00:00,1327
GHCND:USW00094789,CLDD,2016-11-01T00:00:00,0
GHCND:USW00094789,DP01,2016-11-01T00:00:00,6
GHCND:USW00094789,DP10,2016-11-01T00:00:00,4
GHCND:USW00094789,DP1X,2016-11-01T00:00:00,2
GHCND:USW00094789,DSND,2016-11-01T00:00:00,0
GHCND:USW00094789,DSNW,2016-11-01T00:00:00,0
GHCND:USW00094789,DT00,2016-11-01T00:00:00,0
GHCND:USW00094789,DT32,2016-11-01T00:00:00,0
GHCND:USW00094789,DX32,2016-11-01T00:00:00,0
GHCND:USW00094789,DX70,2016-11-01T00:00:00,1
GHCND:USW00094789,DX90,2016-11-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-11-01T00:00:00,7
GHCND:USW00094789,DYHF,2016-11-01T00:00:00,1
GHCND:USW00094789,DYNT,2016-11-01T00:00:00,20161123
GHCND:USW00094789,DYSD,2016-11-01T00:00:00,20161130
GHCND:USW00094789,DYSN,2016-11-01T00:00:00,20161122
GHCND:USW00094789,ADPT,2016-12-01T00:00:00,-4.43
GHCND:USW00094789,ASLP,2016-12-01T00:00:00,1020.1
GHCND:USW00094789,ASTP,2016-12-01T00:00:00,1019.1
GHCND:USW00094789,AWBT,2016-12-01T00:00:00,1.24
GHCND:USW00094789,AWND,2016-12-01T00:00:00,13
GHCND:USW00094789,CDSD,2016-12-01T00:00:00,1327
GHCND:USW00094789,CLDD,2016-12-01T00:00:00,0
GHCND:USW00094789,DP01,2016-12-01T00:00:00,10
GHCND:USW00094789,DP10,2016-12-01T00:00:00,6
GHCND:USW00094789,DP1X,2016-12-01T00:00:00,0
GHCND:USW00094789,DSND,2016-12-01T00:00:00,1
GHCND:USW00094789,DSNW,2016-12-01T00:00:00,1
GHCND:USW00094789,DT00,2016-12-01T00:00:00,0
GHCND:USW00094789,DT32,2016-12-01T00:00:00,12
GHCND:USW00094789,DX32,2016-12-01T00:00:00,1
GHCND:USW00094789,DX70,2016-12-01T00:00:00,0
GHCND:USW00094789,DX90,2016-12-01T00:00:00,0
GHCND:USW00094789,DYFG,2016-12-01T00:00:00,11
GHCND:USW00094789,DYHF,2016-12-01T00:00:00,4
GHCND:USW00094789,DYNT,2016-12-01T00:00:00,20161216
GHCND:USW00094789,DYSD,2016-12-01T00:00:00,20161217
GHCND:USW00094789,DYSN,2016-12-01T00:00:00,20161217
GHCND:USW00094789,ADPT,2017-01-01T00:00:00,-3.12
GHCND:USW00094789,ASLP,2017-01-01T00:00:00,1016.6
GHCND:USW00094789,ASTP,2017-01-01T00:00:00,1015.6
GHCND:USW00094789,AWBT,2017-01-01T00:00:00,1.18
GHCND:USW00094789,AWND,2017-01-01T00:00:00,12.5
GHCND:USW00094789,CDSD,2017-01-01T00:00:00,0
GHCND:USW00094789,CLDD,2017-01-01T00:00:00,0
GHCND:USW00094789,DP01,2017-01-01T00:00:00,15
GHCND:USW00094789,DP10,2017-01-01T00:00:00,9
GHCND:USW00094789,DP1X,2017-01-01T00:00:00,1
GHCND:USW00094789,DSND,2017-01-01T00:00:00,7
